Date,AAPL,JNJ,MSFT,PG,XOM
2016-03-22,24.275333404541016,83.83329010009766,47.9398193359375,64.6748046875,56.282657623291016
2016-03-23,24.141132354736328,84.70769500732422,47.85116195678711,64.73731994628906,56.035118103027344
2016-03-24,24.0364990234375,84.55933380126953,48.06393814086914,64.79205322265625,56.189002990722656
2016-03-28,23.92731475830078,84.49689483642578,47.46991729736328,64.58100128173828,56.34957504272461
2016-03-29,24.49370002746582,85.20735931396484,48.50727081298828,64.7217025756836,56.55698776245117
2016-03-30,24.92134666442871,85.08245849609375,48.808719635009766,64.62789916992188,56.55030822753906
2016-03-31,24.791688919067383,84.47347259521484,48.96830749511719,64.33867645263672,55.928043365478516
2016-04-01,25.019161224365234,85.24639892578125,49.269752502441406,65.29231262207031,55.50653839111328
2016-04-04,25.276195526123047,84.77796173095703,49.14562225341797,65.04218292236328,55.640342712402344
2016-04-05,24.978208541870117,85.05904388427734,48.37425994873047,65.00312042236328,55.004737854003906
2016-04-06,25.23980140686035,85.42594909667969,48.87078094482422,65.51116943359375,55.74071502685547
2016-04-07,24.689327239990234,85.3088607788086,48.285614013671875,65.06562042236328,55.111778259277344
2016-04-08,24.716629028320312,85.17613983154297,48.25014877319336,65.03436279296875,55.673797607421875
2016-04-11,24.798511505126953,85.07463073730469,48.15261459350586,64.6669921875,55.747413635253906
2016-04-12,25.12151527404785,85.56647491455078,48.45406723022461,64.74514770507812,56.4365348815918
2016-04-13,25.485462188720703,85.77725219726562,49.074710845947266,64.4559326171875,56.75770568847656
2016-04-14,25.499114990234375,85.75385284423828,49.08356475830078,64.6292953491211,57.159156799316406
2016-04-15,24.9873104095459,86.01929473876953,49.3406982421875,64.85784912109375,56.85136032104492
2016-04-18,24.44820785522461,86.6048355102539,50.05885696411133,65.27552032470703,57.39333724975586
2016-04-19,24.31856346130371,87.97109985351562,49.996788024902344,65.6301498413086,57.68102264404297
2016-04-20,24.36859893798828,88.6737289428711,49.28750228881836,64.26680755615234,58.07578659057617
